variable_name,pressure,temperature,wind_speed,roughness_length,temperature,wind_speed
2019-06-17 08:00:00,101160,290.87,1.91,0.15,290.77,2.29
2019-06-17 09:00:00,101160,291.89,1.8,0.15,291.79,2.21
2019-06-17 10:00:00,101150,292.89,1.99,0.15,292.79,2.46
2019-06-17 11:00:00,101120,293.81,2.36,0.15,293.71,2.88
2019-06-17 12:00:00,101100,294.58,2.86,0.15,294.48,3.44
2019-06-17 13:00:00,101090,295.13,3.34,0.15,295.03,3.98
2019-06-17 14:00:00,101060,295.45,3.67,0.15,295.35,4.39
2019-06-17 15:00:00,101040,295.48,3.77,0.15,295.38,4.54
2019-06-17 16:00:00,101010,295.34,3.54,0.15,295.24,4.52
2019-06-17 17:00:00,100990,294.88,3.06,0.15,294.78,4.41
2019-06-17 18:00:00,101000,293.56,2.52,0.15,293.46,4.13
2019-06-17 19:00:00,101020,291.3,2.45,0.15,291.2,3.72
2019-06-17 20:00:00,101060,290.83,2.25,0.15,290.73,3.24
2019-06-17 21:00:00,101060,290.7,1.99,0.15,290.6,2.8
2019-06-17 22:00:00,101050,290.51,1.77,0.15,290.41,2.44
2019-06-17 23:00:00,101040,290.05,1.76,0.15,289.95,2.42
2019-06-18 00:00:00,101040,289.35,1.92,0.15,289.25,2.66
2019-06-18 01:00:00,101040,288.6,2.19,0.15,288.5,3.11
2019-06-18 02:00:00,101040,287.84,2.46,0.15,287.74,3.62
2019-06-18 03:00:00,101050,287.34,2.56,0.15,287.24,3.85
2019-06-18 04:00:00,101070,287.41,2.42,0.15,287.31,3.75
2019-06-18 05:00:00,101080,288.82,1.9,0.15,288.72,3.37
2019-06-18 06:00:00,101060,290.37,1.99,0.15,290.27,2.5
2019-06-18 07:00:00,101040,292.07,1.75,0.15,291.97,2.06
2019-06-18 08:00:00,101010,294.03,1.94,0.15,293.93,2.23
2019-06-18 09:00:00,100980,295.43,2.29,0.15,295.33,2.58
2019-06-18 10:00:00,100950,296.18,2.29,0.15,296.08,2.58
2019-06-18 11:00:00,100900,296.77,2.03,0.15,296.67,2.32
2019-06-18 12:00:00,100840,297.31,1.66,0.15,297.21,1.94
2019-06-18 13:00:00,100780,297.53,1.29,0.15,297.43,1.58
2019-06-18 14:00:00,100740,297.62,1.14,0.15,297.52,1.4
2019-06-18 15:00:00,100700,297.54,1.09,0.15,297.44,1.3
2019-06-18 16:00:00,100660,297.35,1.12,0.15,297.25,1.25
2019-06-18 17:00:00,100620,297.16,1,0.15,297.06,1.17
2019-06-18 18:00:00,100640,296.55,1.23,0.15,296.45,1.61
2019-06-18 19:00:00,100620,294.97,1.29,0.15,294.87,1.79
2019-06-18 20:00:00,100610,294.19,1.16,0.15,294.09,1.6
2019-06-18 21:00:00,100590,294.24,0.96,0.15,294.14,1.26
2019-06-18 22:00:00,100580,294.13,0.76,0.15,294.03,0.97
2019-06-18 23:00:00,100560,293.27,1.03,0.15,293.17,1.37
2019-06-19 00:00:00,100540,291.79,1.43,0.15,291.69,2.02
2019-06-19 01:00:00,100540,291.16,1.59,0.15,291.06,2.28
2019-06-19 02:00:00,100540,290.85,1.44,0.15,290.75,2.04
2019-06-19 03:00:00,100540,290.3,1.52,0.15,290.2,2.14
2019-06-19 04:00:00,100520,289.93,1.77,0.15,289.83,2.53
2019-06-19 05:00:00,100510,290.85,1.81,0.15,290.75,2.72
2019-06-19 06:00:00,100480,291.76,1.75,0.15,291.66,1.93
2019-06-19 07:00:00,100450,293.57,1.76,0.15,293.47,2
2019-06-19 08:00:00,100430,295.48,2.23,0.15,295.38,2.57
2019-06-19 09:00:00,100390,296.45,2.6,0.15,296.35,2.98
2019-06-19 10:00:00,100380,296.54,2.78,0.15,296.44,3.41
2019-06-19 11:00:00,100360,296.81,3.24,0.15,296.71,4.02
2019-06-19 12:00:00,100310,296.98,3.46,0.15,296.88,4.33
2019-06-19 13:00:00,100260,297.55,3.44,0.15,297.45,4.2
2019-06-19 14:00:00,100190,298.02,3.3,0.15,297.92,4.03
2019-06-19 15:00:00,100150,297.95,3,0.15,297.85,3.9
2019-06-19 16:00:00,100100,297.59,2.59,0.15,297.49,3.81
2019-06-19 17:00:00,100090,297.05,2.57,0.15,296.95,3.77
2019-06-19 18:00:00,100100,295.95,1.83,0.15,295.85,3.03
2019-06-19 19:00:00,100100,294.65,1.43,0.15,294.55,2.08
2019-06-19 20:00:00,100100,294.25,0.92,0.15,294.15,1.26
2019-06-19 21:00:00,100090,293.89,0.74,0.15,293.79,1.03
2019-06-19 22:00:00,100080,293.3,0.8,0.15,293.2,1.11
2019-06-19 23:00:00,100070,292.8,0.85,0.15,292.7,1.14
2019-06-20 00:00:00,100050,292.38,0.64,0.15,292.28,0.78
2019-06-20 01:00:00,100030,291.39,0.93,0.15,291.29,1.22
2019-06-20 02:00:00,99980,290.59,1.66,0.15,290.49,2.32
2019-06-20 03:00:00,99960,290.11,2,0.15,290.01,2.91
2019-06-20 04:00:00,99940,290.31,2.15,0.15,290.21,3.42
2019-06-20 05:00:00,99920,291.66,2.45,0.15,291.56,3.86
2019-06-20 06:00:00,99890,292.55,3.53,0.15,292.45,4.29
2019-06-20 07:00:00,99870,293.2,4.23,0.15,293.1,5.1
2019-06-20 08:00:00,99850,293.5,4.51,0.15,293.4,5.39
2019-06-20 09:00:00,99790,293.58,4.67,0.15,293.48,5.57
2019-06-20 10:00:00,99730,293.71,5.26,0.15,293.61,6.17
2019-06-20 11:00:00,99680,293.76,5.66,0.15,293.66,6.64
2019-06-20 12:00:00,99660,293.55,6.09,0.15,293.45,7.21
2019-06-20 13:00:00,99640,293.15,6.72,0.15,293.05,8.03
2019-06-20 14:00:00,99640,292.53,7.21,0.15,292.43,8.75
2019-06-20 15:00:00,99620,291.74,7.28,0.15,291.64,8.91
2019-06-20 16:00:00,99610,291.26,6.93,0.15,291.16,8.67
2019-06-20 17:00:00,99620,290.94,6.34,0.15,290.84,8.06
2019-06-20 18:00:00,99640,290.52,5.98,0.15,290.42,7.84
2019-06-20 19:00:00,99700,289.88,5.38,0.15,289.78,7.71
2019-06-20 20:00:00,99740,289.4,5.62,0.15,289.3,8
2019-06-20 21:00:00,99780,289.08,5.16,0.15,288.98,7.42
2019-06-20 22:00:00,99800,288.95,5.11,0.15,288.85,7.41
2019-06-20 23:00:00,99800,288.81,5.2,0.15,288.71,7.73
2019-06-21 00:00:00,99790,288.55,4.52,0.15,288.45,6.89
2019-06-21 01:00:00,99770,288.61,4.71,0.15,288.51,7.82
2019-06-21 02:00:00,99750,288.54,4.92,0.15,288.44,8.08
2019-06-21 03:00:00,99750,288.17,4.96,0.15,288.07,8.24
2019-06-21 04:00:00,99810,287.84,5.05,0.15,287.74,8.21
2019-06-21 05:00:00,99860,288.22,4.95,0.15,288.12,6.8
2019-06-21 06:00:00,99930,288.74,4.44,0.15,288.64,5.55
2019-06-21 07:00:00,99990,289.8,4.92,0.15,289.7,6.2
2019-06-21 08:00:00,100040,291.73,5.44,0.15,291.63,6.67
2019-06-21 09:00:00,100060,293.66,5.53,0.15,293.56,6.69
2019-06-21 10:00:00,100060,295.02,5.53,0.15,294.92,6.68
2019-06-21 11:00:00,100070,295.69,5.41,0.15,295.59,6.55
2019-06-21 12:00:00,100080,295.55,5.28,0.15,295.45,6.52
2019-06-21 13:00:00,100110,295.26,5.38,0.15,295.16,6.92
2019-06-21 14:00:00,100140,295.3,5.74,0.15,295.2,7.44
2019-06-21 15:00:00,100150,295.27,5.87,0.15,295.17,7.66
2019-06-21 16:00:00,100160,294.83,5.63,0.15,294.73,7.76
2019-06-21 17:00:00,100190,294.05,5.24,0.15,293.95,7.98
2019-06-21 18:00:00,100210,292.84,4.81,0.15,292.74,8.24
2019-06-21 19:00:00,100240,291.36,4.39,0.15,291.26,8.21
2019-06-21 20:00:00,100280,290.22,4.08,0.15,290.12,7.76
2019-06-21 21:00:00,100290,289.37,3.94,0.15,289.27,7.47
2019-06-21 22:00:00,100310,288.77,4.01,0.15,288.67,7.34
2019-06-21 23:00:00,100330,288.43,4.22,0.15,288.33,7.27
2019-06-22 00:00:00,100350,287.99,4.23,0.15,287.89,7.24
2019-06-22 01:00:00,100380,287.52,4.11,0.15,287.42,7.26
2019-06-22 02:00:00,100400,287.18,4.09,0.15,287.08,7.33
2019-06-22 03:00:00,100440,286.82,4.15,0.15,286.72,7.53
2019-06-22 04:00:00,100510,286.88,4.18,0.15,286.78,7.11
2019-06-22 05:00:00,100580,288.27,4.52,0.15,288.17,5.83
2019-06-22 06:00:00,100640,289.99,4.84,0.15,289.89,6.01
2019-06-22 07:00:00,100680,291.77,5.38,0.15,291.67,6.59
2019-06-22 08:00:00,100700,293.32,5.79,0.15,293.22,7.13
2019-06-22 09:00:00,100710,294.55,6.34,0.15,294.45,7.84
2019-06-22 10:00:00,100720,295.46,6.78,0.15,295.36,8.43
2019-06-22 11:00:00,100720,296.16,7,0.15,296.06,8.78
2019-06-22 12:00:00,100710,296.74,7.05,0.15,296.64,8.95
2019-06-22 13:00:00,100690,297.02,7.02,0.15,296.92,9.01
2019-06-22 14:00:00,100680,297.19,6.92,0.15,297.09,9.02
2019-06-22 15:00:00,100690,296.8,6.65,0.15,296.7,8.95
2019-06-22 16:00:00,100700,296.25,6.29,0.15,296.15,9.04
2019-06-22 17:00:00,100730,295.69,6.14,0.15,295.59,9.37
2019-06-22 18:00:00,100770,294.37,5.88,0.15,294.27,9.78
2019-06-22 19:00:00,100810,292.63,5.64,0.15,292.53,10.06
2019-06-22 20:00:00,100870,291.36,5.36,0.15,291.26,9.75
2019-06-22 21:00:00,100870,290.26,4.81,0.15,290.16,9.06
2019-06-22 22:00:00,100860,289.43,4.6,0.15,289.33,8.69
2019-06-22 23:00:00,100830,288.68,4.27,0.15,288.58,8.04
2019-06-23 00:00:00,100830,287.99,4.1,0.15,287.89,7.66
2019-06-23 01:00:00,100820,287.57,4.14,0.15,287.47,7.61
2019-06-23 02:00:00,100820,287.23,3.97,0.15,287.13,7.38
2019-06-23 03:00:00,100830,286.9,3.88,0.15,286.8,7.26
2019-06-23 04:00:00,100890,286.9,4.11,0.15,286.8,7.19
2019-06-23 05:00:00,100940,288.3,4.94,0.15,288.2,6.22
2019-06-23 06:00:00,100960,289.78,4.76,0.15,289.68,5.37
2019-06-23 07:00:00,100960,292.2,4.88,0.15,292.1,5.65
2019-06-23 08:00:00,100900,294.2,5.13,0.15,294.1,6.04
2019-06-23 09:00:00,100820,295.63,5.96,0.15,295.53,7.13
2019-06-23 10:00:00,100750,296.48,6.83,0.15,296.38,8.24
2019-06-23 11:00:00,100670,297.17,7.14,0.15,297.07,8.7
2019-06-23 12:00:00,100570,297.81,7.27,0.15,297.71,8.96
2019-06-23 13:00:00,100510,298.13,7.49,0.15,298.03,9.38
2019-06-23 14:00:00,100490,298.1,7.61,0.15,298,9.73
2019-06-23 15:00:00,100480,297.81,7.34,0.15,297.71,9.59
2019-06-23 16:00:00,100450,297.37,6.38,0.15,297.27,8.78
2019-06-23 17:00:00,100460,296.59,5.33,0.15,296.49,8.17
2019-06-23 18:00:00,100470,294.91,4.15,0.15,294.81,7.8
2019-06-23 19:00:00,100470,292.47,3.84,0.15,292.37,7.58
2019-06-23 20:00:00,100500,291.14,3.88,0.15,291.04,7.57
2019-06-23 21:00:00,100530,290.24,3.81,0.15,290.14,7.4
2019-06-23 22:00:00,100550,289.28,3.63,0.15,289.18,7.06
2019-06-23 23:00:00,100560,288.41,3.5,0.15,288.31,6.79
2019-06-24 00:00:00,100560,287.55,3.33,0.15,287.45,6.42
2019-06-24 01:00:00,100560,286.67,3.13,0.15,286.57,5.96
2019-06-24 02:00:00,100580,285.83,2.96,0.15,285.73,5.55
2019-06-24 03:00:00,100620,285.24,2.91,0.15,285.14,5.29
2019-06-24 04:00:00,100690,285.43,2.79,0.15,285.33,5.11
2019-06-24 05:00:00,100740,287.53,3.38,0.15,287.43,4.31
2019-06-24 06:00:00,100740,289.15,3.5,0.15,289.05,4.12
2019-06-24 07:00:00,100730,291.09,3.88,0.15,290.99,4.53
2019-06-24 08:00:00,100730,292.86,3.74,0.15,292.76,4.2
2019-06-24 09:00:00,100750,294.16,3.04,0.15,294.06,3.28
2019-06-24 10:00:00,100750,295,2.73,0.15,294.9,2.89
2019-06-24 11:00:00,100730,295.58,2.84,0.15,295.48,3.02
2019-06-24 12:00:00,100700,296.05,2.83,0.15,295.95,3
2019-06-24 13:00:00,100680,296.38,2.59,0.15,296.28,2.72
2019-06-24 14:00:00,100640,296.5,2.5,0.15,296.4,2.62
2019-06-24 15:00:00,100600,296.21,2.67,0.15,296.11,2.87
2019-06-24 16:00:00,100580,295.59,2.47,0.15,295.49,3.03
2019-06-24 17:00:00,100560,295.06,2.55,0.15,294.96,3.53
2019-06-24 18:00:00,100540,293.82,2.72,0.15,293.72,4.59
2019-06-24 19:00:00,100530,291.37,3.28,0.15,291.27,5.88
2019-06-24 20:00:00,100550,290.32,3.76,0.15,290.22,7
2019-06-24 21:00:00,100530,289.63,4.06,0.15,289.53,7.81
2019-06-24 22:00:00,100500,288.97,4.29,0.15,288.87,8.28
2019-06-24 23:00:00,100480,288.43,4.28,0.15,288.33,8.06
2019-06-25 00:00:00,100470,287.93,4.04,0.15,287.83,7.33
2019-06-25 01:00:00,100460,287.27,3.43,0.15,287.17,6.34
2019-06-25 02:00:00,100460,286.8,3.17,0.15,286.7,5.78
2019-06-25 03:00:00,100410,287.06,4.32,0.15,286.96,6.21
2019-06-25 04:00:00,100370,287.09,4.58,0.15,286.99,6.06
2019-06-25 05:00:00,100320,287.55,4.58,0.15,287.45,5.7
2019-06-25 06:00:00,100310,288.29,4.52,0.15,288.19,5.41
2019-06-25 07:00:00,100280,289.23,4.96,0.15,289.13,5.83
2019-06-25 08:00:00,100210,290.05,5.89,0.15,289.95,7
2019-06-25 09:00:00,100180,290.73,6.81,0.15,290.63,8.36
2019-06-25 10:00:00,100140,291.77,7.51,0.15,291.67,9.39
2019-06-25 11:00:00,100120,294.91,7.59,0.15,294.81,9.4
2019-06-25 12:00:00,100110,297.69,6.85,0.15,297.59,8.94
2019-06-25 13:00:00,100150,298.82,6.74,0.15,298.72,8.89
2019-06-25 14:00:00,100230,298.88,7.27,0.15,298.78,9.45
2019-06-25 15:00:00,100310,298.48,6.92,0.15,298.38,8.9
2019-06-25 16:00:00,100340,298.02,6.33,0.15,297.92,8.24
2019-06-25 17:00:00,100360,297.42,5.56,0.15,297.32,7.48
2019-06-25 18:00:00,100410,296.25,4.72,0.15,296.15,7.33
2019-06-25 19:00:00,100460,294.25,3.82,0.15,294.15,7.28
2019-06-25 20:00:00,100520,293.11,3.81,0.15,293.01,7.42
2019-06-25 21:00:00,100570,292.34,3.67,0.15,292.24,7.09
2019-06-25 22:00:00,100650,291.59,3.54,0.15,291.49,6.98
2019-06-25 23:00:00,100710,291.04,3.57,0.15,290.94,7
2019-06-26 00:00:00,100780,290.41,3.36,0.15,290.31,6.54
2019-06-26 01:00:00,100840,289.84,3.19,0.15,289.74,6.11
2019-06-26 02:00:00,100890,289.27,3.02,0.15,289.17,5.54
2019-06-26 03:00:00,100940,288.76,2.93,0.15,288.66,5.17
2019-06-26 04:00:00,100980,288.84,2.81,0.15,288.74,5.13
2019-06-26 05:00:00,101030,290.79,3.37,0.15,290.69,4.36
2019-06-26 06:00:00,101050,292.26,3.1,0.15,292.16,3.53
2019-06-26 07:00:00,101040,294.01,2.95,0.15,293.91,3.33
2019-06-26 08:00:00,101010,296.16,3.44,0.15,296.06,4
2019-06-26 09:00:00,100970,297.66,3.6,0.15,297.56,4.19
2019-06-26 10:00:00,100930,298.68,3.59,0.15,298.58,4.22
2019-06-26 11:00:00,100890,299.47,3.64,0.15,299.37,4.34
2019-06-26 12:00:00,100870,300.05,3.67,0.15,299.95,4.53
2019-06-26 13:00:00,100830,300.34,3.64,0.15,300.24,4.61
2019-06-26 14:00:00,100820,300.38,3.53,0.15,300.28,4.67
2019-06-26 15:00:00,100820,300.34,3.44,0.15,300.24,4.91
2019-06-26 16:00:00,100810,299.7,3.43,0.15,299.6,5.53
2019-06-26 17:00:00,100820,298.68,3.37,0.15,298.58,5.5
2019-06-26 18:00:00,100850,297.48,2.9,0.15,297.38,5.6
2019-06-26 19:00:00,100880,296.11,3.17,0.15,296.01,6.4
2019-06-26 20:00:00,100930,295.02,3.41,0.15,294.92,6.77
2019-06-26 21:00:00,100960,294.23,3.38,0.15,294.13,6.65
2019-06-26 22:00:00,101000,293.45,3.37,0.15,293.35,6.63
2019-06-26 23:00:00,101030,292.98,3.71,0.15,292.88,7.21
2019-06-27 00:00:00,101060,292.82,4.08,0.15,292.72,7.44
2019-06-27 01:00:00,101110,292.27,3.77,0.15,292.17,6.97
2019-06-27 02:00:00,101130,291.73,3.61,0.15,291.63,6.71
2019-06-27 03:00:00,101160,291.2,3.44,0.15,291.1,6.53
2019-06-27 04:00:00,101210,290.99,3.22,0.15,290.89,6.06
2019-06-27 05:00:00,101250,292.23,4.03,0.15,292.13,5.17
2019-06-27 06:00:00,101310,293.23,4.36,0.15,293.13,5.15
2019-06-27 07:00:00,101340,294.3,4.92,0.15,294.2,5.71
2019-06-27 08:00:00,101360,295.59,4.88,0.15,295.49,5.61
2019-06-27 09:00:00,101380,296.92,4.69,0.15,296.82,5.39
2019-06-27 10:00:00,101380,298.05,4.77,0.15,297.95,5.51
2019-06-27 11:00:00,101370,299.02,5.03,0.15,298.92,5.9
2019-06-27 12:00:00,101350,299.72,5.39,0.15,299.62,6.41
2019-06-27 13:00:00,101330,300.13,5.69,0.15,300.03,6.88
2019-06-27 14:00:00,101310,300.21,5.72,0.15,300.11,7.07
2019-06-27 15:00:00,101310,300.13,5.42,0.15,300.03,6.9
2019-06-27 16:00:00,101300,299.93,4.8,0.15,299.83,6.45
2019-06-27 17:00:00,101310,299.34,4.02,0.15,299.24,6.02
2019-06-27 18:00:00,101340,298.07,3.15,0.15,297.97,5.93
2019-06-27 19:00:00,101370,296.1,3.27,0.15,296,6.41
2019-06-27 20:00:00,101400,295.37,3.41,0.15,295.27,6.68
2019-06-27 21:00:00,101400,294.91,3.3,0.15,294.81,6.44
2019-06-27 22:00:00,101380,294.24,3,0.15,294.14,5.68
2019-06-27 23:00:00,101380,293.5,2.85,0.15,293.4,5.39
2019-06-28 00:00:00,101360,292.74,2.91,0.15,292.64,5.63
2019-06-28 01:00:00,101350,292.04,3.09,0.15,291.94,5.97
2019-06-28 02:00:00,101360,291.39,3.15,0.15,291.29,6.04
2019-06-28 03:00:00,101380,290.77,3.15,0.15,290.67,6.02
2019-06-28 04:00:00,101420,290.61,3.14,0.15,290.51,5.79
2019-06-28 05:00:00,101470,291.84,4.03,0.15,291.74,5.06
2019-06-28 06:00:00,101490,293.11,4.04,0.15,293.01,4.74
2019-06-28 07:00:00,101510,294.64,4.19,0.15,294.54,4.81
2019-06-28 08:00:00,101490,296.32,4.08,0.15,296.22,4.64
2019-06-28 09:00:00,101450,297.89,4.18,0.15,297.79,4.77
2019-06-28 10:00:00,101420,299.14,4.29,0.15,299.04,4.95
2019-06-28 11:00:00,101400,300.08,4.46,0.15,299.98,5.2
2019-06-28 12:00:00,101370,300.63,4.5,0.15,300.53,5.33
2019-06-28 13:00:00,101330,300.59,4.18,0.15,300.49,5.27
2019-06-28 14:00:00,101310,300.24,4.01,0.15,300.14,5.53
2019-06-28 15:00:00,101290,299.48,4.12,0.15,299.38,6.05
2019-06-28 16:00:00,101240,298.26,4.71,0.15,298.16,7.17
2019-06-28 17:00:00,101220,297.3,5.13,0.15,297.2,7.72
2019-06-28 18:00:00,101290,296.52,4.93,0.15,296.42,7.62
2019-06-28 19:00:00,101300,295.63,3.88,0.15,295.53,6.87
2019-06-28 20:00:00,101300,295.11,4.29,0.15,295.01,7.44
2019-06-28 21:00:00,101290,294.75,4.93,0.15,294.65,7.88
2019-06-28 22:00:00,101270,293.99,3.89,0.15,293.89,6.97
2019-06-28 23:00:00,101220,293.66,3.27,0.15,293.56,6.28
2019-06-29 00:00:00,101150,293.55,3.01,0.15,293.45,5.76
2019-06-29 01:00:00,101080,293.29,2.86,0.15,293.19,5.46
2019-06-29 02:00:00,100990,292.95,2.97,0.15,292.85,5.43
2019-06-29 03:00:00,100910,292.77,3.4,0.15,292.67,5.64
2019-06-29 04:00:00,100880,292.68,3.81,0.15,292.58,5.92
2019-06-29 05:00:00,100860,293.32,4.62,0.15,293.22,6.39
2019-06-29 06:00:00,100860,294.09,5.68,0.15,293.99,7.11
2019-06-29 07:00:00,100870,294.9,5.84,0.15,294.8,7.04
2019-06-29 08:00:00,100860,295.98,5.29,0.15,295.88,6.21
2019-06-29 09:00:00,100840,297.06,4.6,0.15,296.96,5.39
2019-06-29 10:00:00,100800,298.05,4.13,0.15,297.95,4.86
2019-06-29 11:00:00,100750,298.83,4.03,0.15,298.73,4.76
2019-06-29 12:00:00,100700,299.43,4.02,0.15,299.33,4.76
2019-06-29 13:00:00,100650,299.77,4.01,0.15,299.67,4.76
2019-06-29 14:00:00,100610,299.91,3.9,0.15,299.81,4.64
2019-06-29 15:00:00,100560,299.85,3.6,0.15,299.75,4.33
2019-06-29 16:00:00,100520,299.41,3.11,0.15,299.31,3.92
2019-06-29 17:00:00,100490,298.62,2.53,0.15,298.52,3.67
2019-06-29 18:00:00,100500,297.26,2.32,0.15,297.16,3.52
2019-06-29 19:00:00,100480,295.07,2.18,0.15,294.97,3.73
2019-06-29 20:00:00,100470,293.71,2.53,0.15,293.61,4.61
2019-06-29 21:00:00,100450,292.92,2.72,0.15,292.82,5.17
2019-06-29 22:00:00,100420,291.98,2.55,0.15,291.88,4.91
2019-06-29 23:00:00,100390,291.07,2.15,0.15,290.97,3.92
2019-06-30 00:00:00,100360,290.38,2.04,0.15,290.28,3.44
2019-06-30 01:00:00,100340,289.98,2.05,0.15,289.88,3.32
2019-06-30 02:00:00,100300,289.72,1.99,0.15,289.62,3.07
2019-06-30 03:00:00,100280,289.22,2.14,0.15,289.12,3.32
2019-06-30 04:00:00,100280,289.11,2.36,0.15,289.01,4.08
2019-06-30 05:00:00,100320,290.7,3.49,0.15,290.6,4.66
2019-06-30 06:00:00,100360,290.8,3.77,0.15,290.7,4.83
2019-06-30 07:00:00,100370,290.93,4.1,0.15,290.83,5.04
2019-06-30 08:00:00,100370,291.77,4.83,0.15,291.67,5.89
2019-06-30 09:00:00,100390,292.75,5.41,0.15,292.65,6.53
2019-06-30 10:00:00,100410,293.17,5.86,0.15,293.07,7.08
2019-06-30 11:00:00,100440,293.55,5.92,0.15,293.45,7.17
2019-06-30 12:00:00,100460,293.96,5.54,0.15,293.86,6.83
2019-06-30 13:00:00,100490,294.67,5.26,0.15,294.57,6.51
2019-06-30 14:00:00,100520,295.59,5.14,0.15,295.49,6.32
2019-06-30 15:00:00,100530,296.09,4.82,0.15,295.99,5.89
2019-06-30 16:00:00,100530,296.27,4.23,0.15,296.17,5.3
2019-06-30 17:00:00,100540,296.2,3.28,0.15,296.1,4.57
2019-06-30 18:00:00,100580,295.41,2.29,0.15,295.31,3.96
2019-06-30 19:00:00,100630,293.32,2.6,0.15,293.22,4.27
2019-06-30 20:00:00,100700,292.24,3.19,0.15,292.14,5.53
2019-06-30 21:00:00,100730,291.65,3.46,0.15,291.55,6.57
2019-06-30 22:00:00,100750,290.97,3.54,0.15,290.87,6.89
2019-06-30 23:00:00,100770,290.3,3.48,0.15,290.2,6.83
2019-07-01 00:00:00,100790,289.84,3.43,0.15,289.74,6.71
2019-07-01 01:00:00,100790,289.35,3.23,0.15,289.25,6.24
2019-07-01 02:00:00,100790,288.88,3.06,0.15,288.78,5.67
2019-07-01 03:00:00,100780,288.4,2.86,0.15,288.3,5.01
2019-07-01 04:00:00,100800,288.33,2.5,0.15,288.23,4.38
2019-07-01 05:00:00,100830,289.91,2.88,0.15,289.81,3.46
2019-07-01 06:00:00,100860,291.32,2.3,0.15,291.22,2.47
2019-07-01 07:00:00,100860,294.22,1.78,0.15,294.12,2.04
2019-07-01 08:00:00,100840,296.33,1.93,0.15,296.23,2.24
2019-07-01 09:00:00,100810,297.4,2.7,0.15,297.3,3.08
2019-07-01 10:00:00,100770,298.18,3.16,0.15,298.08,3.6
2019-07-01 11:00:00,100740,298.73,3.62,0.15,298.63,4.12
2019-07-01 12:00:00,100710,299.12,4.17,0.15,299.02,4.81
2019-07-01 13:00:00,100660,299.37,4.32,0.15,299.27,5.01
2019-07-01 14:00:00,100600,299.27,4.34,0.15,299.17,5.06
2019-07-01 15:00:00,100560,298.82,4.45,0.15,298.72,5.4
2019-07-01 16:00:00,100540,298.64,4.73,0.15,298.54,5.96
2019-07-01 17:00:00,100500,298,4.34,0.15,297.9,6.14
2019-07-01 18:00:00,100500,296.5,3.53,0.15,296.4,6.52
2019-07-01 19:00:00,100450,295.03,3.48,0.15,294.93,6.85
2019-07-01 20:00:00,100450,294.48,3.52,0.15,294.38,6.92
2019-07-01 21:00:00,100410,294.08,3.67,0.15,293.98,7.14
2019-07-01 22:00:00,100420,293.84,4.54,0.15,293.74,7.91
2019-07-01 23:00:00,100450,293.66,4.84,0.15,293.56,7.66
2019-07-02 00:00:00,100440,292.96,3.31,0.15,292.86,5.94
2019-07-02 01:00:00,100380,292.33,2.26,0.15,292.23,4.32
2019-07-02 02:00:00,100320,291.73,2.75,0.15,291.63,5.28
2019-07-02 03:00:00,100340,291.27,2.93,0.15,291.17,5.7
2019-07-02 04:00:00,100340,291.48,3.35,0.15,291.38,5.92
2019-07-02 05:00:00,100310,292.34,4.36,0.15,292.24,5.6
2019-07-02 06:00:00,100300,293.39,4.28,0.15,293.29,5.05
2019-07-02 07:00:00,100260,294.96,4.02,0.15,294.86,4.61
2019-07-02 08:00:00,100220,296.7,3.95,0.15,296.6,4.52
2019-07-02 09:00:00,100190,298.27,3.94,0.15,298.17,4.53
2019-07-02 10:00:00,100170,299.45,3.99,0.15,299.35,4.64
2019-07-02 11:00:00,100170,300.06,4.24,0.15,299.96,4.99
2019-07-02 12:00:00,100160,300.38,4.6,0.15,300.28,5.47
2019-07-02 13:00:00,100150,300.43,4.84,0.15,300.33,5.81
2019-07-02 14:00:00,100160,300.15,4.81,0.15,300.05,5.88
2019-07-02 15:00:00,100160,299.92,4.67,0.15,299.82,5.76
2019-07-02 16:00:00,100150,299.77,4.34,0.15,299.67,5.64
2019-07-02 17:00:00,100150,299.48,3.78,0.15,299.38,5.58
2019-07-02 18:00:00,100180,298.3,2.88,0.15,298.2,5.39
2019-07-02 19:00:00,100220,296.11,3.22,0.15,296.01,5.85
2019-07-02 20:00:00,100270,295.05,3.44,0.15,294.95,6.1
2019-07-02 21:00:00,100280,294.38,3.43,0.15,294.28,6.08
2019-07-02 22:00:00,100310,293.58,3.33,0.15,293.48,5.96
2019-07-02 23:00:00,100340,292.69,3.19,0.15,292.59,5.81
2019-07-03 00:00:00,100360,291.89,3.04,0.15,291.79,5.52
2019-07-03 01:00:00,100370,291.12,2.84,0.15,291.02,4.98
2019-07-03 02:00:00,100380,290.46,2.63,0.15,290.36,4.38
2019-07-03 03:00:00,100420,289.93,2.42,0.15,289.83,3.85
2019-07-03 04:00:00,100460,289.91,2.16,0.15,289.81,3.45
2019-07-03 05:00:00,100500,291.71,2.1,0.15,291.61,2.58
2019-07-03 06:00:00,100560,293.31,1.32,0.15,293.21,1.41
2019-07-03 07:00:00,100610,295.15,0.76,0.15,295.05,0.86
2019-07-03 08:00:00,100650,297.42,1.07,0.15,297.32,1.37
2019-07-03 09:00:00,100680,299.48,1.54,0.15,299.38,1.9
2019-07-03 10:00:00,100690,300.48,1.43,0.15,300.38,1.79
2019-07-03 11:00:00,100680,301.2,1.31,0.15,301.1,1.69
